FIPS_tract_id,PTRAF_score,PTSDF_score,PRMP_score,PWDIS_score,PNPL_score,PTRAF_rank,PTSDF_rank,PRMP_rank,PWDIS_rank,PNPL_rank
08001007801,976.0025598383206,1.0000429200242529,0.7252369288282434,0.001600826162263609,0.1215055007231004,0.844675740592474,0.7790232185748599,0.734187349879904,0.41313050440352284,0.732586068855084
08001007802,1387.52144649182,1.2511640281945626,0.7269353174696896,0.000773531255166172,0.10133617199626896,0.9023218574859888,0.8166533226581265,0.7357886309047238,0.36909527622097676,0.6597277822257807
08001007900,128.252559428171,1.3200501039839345,1.6397640550781052,0.0009507920684008903,0.12317629593096241,0.277822257806245,0.8278622898318655,0.9071257005604484,0.3859087269815853,0.7373899119295436
08001008000,314.62447953026464,1.6515425939687867,1.5526848683374128,0.0013655292456278112,0.10790796497918731,0.4811849479583667,0.8726981585268214,0.8959167333867094,0.40512409927942356,0.6877502001601281
08001008100,1853.97399418,2.5101128619,1.20868346595,0.00166551569416,0.105025932028,0.9383506805444356,0.933546837469976,0.8430744595676541,0.41633306645316254,0.6789431545236189
08001008200,2709.1188991231325,1.9619914648870622,2.022873816752917,0.002440053229176835,0.11894731306370862,0.9743795036028823,0.8959167333867094,0.9431545236188951,0.4467574059247398,0.7229783827061649
08001008308,2184.860481174592,1.5274272039164356,1.2446359964280314,0.0005456474158718038,0.10249524251164338,0.9543634907926342,0.8542834267413931,0.8494795836669335,0.3410728582866293,0.66693354683747
08001008309,608.5174410495961,1.8044903985791003,3.0112233525006156,0.00042519679183867175,0.09201903244481435,0.6933546837469976,0.8831064851881505,0.978382706164932,0.32986389111289033,0.6148919135308246
08001008353,105.5855099995596,1.1639084181729384,1.8324014170138874,0.008736228218938403,0.09990108612999632,0.24579663730984788,0.8046437149719776,0.9279423538831065,0.5516413130504404,0.6533226581265013
08001008401,6.892789854960746,0.05646580823025823,1.009537255078665,3.415245793882471e-07,0.038034728701355644,0.0600480384307446,0.200160128102482,0.8102481985588471,0.11849479583666933,0.40192153722978385
08001008402,2.748987051588722,0.03264856590080696,0.3855334949467235,9.858709668555137e-08,0.027185048467236156,0.04803843074459568,0.14971977582065651,0.5628502802241794,0.11208967173738991,0.3522818254603683
08001008505,1835.4638950059514,0.5854554862186446,1.4930248312160157,0.0,0.10445609316374457,0.9375500400320256,0.6805444355484388,0.8911128903122498,0.04843875100080064,0.6757405924739792
08001008506,1710.3578270729188,0.7410922599018842,1.0393782392152218,0.003325057166858476,0.08955265060439749,0.9263410728582866,0.7213771016813451,0.8166533226581265,0.4771817453963171,0.6036829463570856
08001008507,616.9072328110209,0.5345389225992236,1.346044040352792,0.0006790901674729147,0.09515660710384863,0.7037630104083267,0.6621297037630104,0.8678943154523618,0.35708566853482787,0.6309047237790232
08001008508,510.9251869668904,0.31338499744310827,0.9033772031255682,0.0,0.09993231047643875,0.6373098478783027,0.5588470776621297,0.7822257806244995,0.04843875100080064,0.6541232986389112
08001008523,109.57887595645526,0.19251664814636582,0.20350730566078826,0.04199639884005744,0.06407261934816451,0.2562049639711769,0.4387510008006405,0.36429143314651724,0.7261809447558046,0.4787830264211369
